PublicID,V3C_PublicID,V3C_Complete,V3C_Status,V3CVer,V3CDATE_INT,V3CA01,V3CA02,V3CA03,V3CA04,V3CA05,V3CA06,V3CA07,V3CA08,V3CA09,V3CA10
09451N,09451N,Complete,Passed,2,-87,1,1,2,2,3,3,4,3,3,4
09452L,09452L,Complete,Passed,2,-74,1,1,2,1,1,1,4,4,4,4
09454H,09454H,Complete,Passed,2,-74,1,2,2,1,3,3,4,3,3,4
09455F,09455F,Complete,Passed,2,-104,1,1,3,3,3,4,4,4,4,4
09458W,09458W,Complete,Passed,2,-91,1,1,2,3,4,2,3,3,3,4
09461K,09461K,Complete,Passed,2,-71,1,1,4,2,3,4,4,4,4,4
09462I,09462I,Complete,Passed,2,-79,1,1,3,2,3,3,4,4,4,4
09463G,09463G,Complete,Passed,2,-85,1,1,2,3,2,2,3,3,3,4
09468T,09468T,Complete,Passed,2,-77,1,1,3,2,2,4,3,3,3,4
09469R,09469R,Complete,Passed,2,-74,1,1,4,1,4,4,4,4,4,4
09470J,09470J,Complete,Passed,2,-111,1,1,3,3,4,3,4,4,3,4
09471H,09471H,Complete,Passed,2,-93,1,1,3,3,2,3,3,3,3,4
09473D,09473D,Complete,Passed,2,-72,1,1,3,2,3,3,4,4,4,4
09474B,09474B,Complete,Passed,2,-89,1,1,3,2,4,3,4,3,3,4
09475W,09475W,Complete,Passed,2,-87,1,1,3,2,3,3,4,4,3,4
09477S,09477S,Complete,Passed,2,-109,1,1,4,2,2,4,4,4,4,4
09478Q,09478Q,Complete,Passed,2,-73,1,1,3,3,4,4,4,4,4,4
09479O,09479O,Complete,Passed,2,-105,1,1,3,1,4,4,4,4,4,4
09480G,09480G,Complete,Passed,2,-109,2,1,2,2,3,3,4,3,3,4
09487P,09487P,Complete,Passed,2,-82,1,1,3,2,3,3,4,3,3,4
09488N,09488N,Complete,Passed,2,-86,1,1,3,2,4,3,3,3,4,4
09490D,09490D,Complete,Passed,2,-83,1,1,3,1,4,4,4,4,4,4
09491B,09491B,Complete,Passed,2,-72,1,1,4,2,4,4,4,4,4,4
09493U,09493U,Complete,Passed,2,-82,1,1,4,1,4,4,4,3,3,4
09495Q,09495Q,Complete,Passed,2,-79,1,1,2,3,3,2,2,3,2,4
09496O,09496O,Complete,Passed,2,-81,1,2,2,1,4,4,4,4,2,4
09500D,09500D,Complete,Passed,2,-94,1,1,3,2,3,4,4,4,4,4
09501B,09501B,Complete,Passed,2,-82,1,1,2,2,3,3,3,3,4,4
09504S,09504S,Complete,Passed,2,-80,1,1,4,1,4,4,4,4,4,4
09511V,09511V,Complete,Passed,2,-82,2,2,3,4,2,2,4,3,2,4
09512T,09512T,Complete,Passed,2,-75,1,1,4,4,4,3,3,3,3,4
09515N,09515N,Complete,Passed,2,-85,1,1,3,1,4,3,4,4,4,4
09520U,09520U,Complete,Passed,2,-82,1,1,4,1,4,4,4,4,4,4
09521S,09521S,Complete,Passed,2,-85,2,2,3,3,3,3,3,3,3,3
09525K,09525K,Complete,Passed,2,-91,1,1,4,1,4,4,4,4,4,4
09529C,09529C,Complete,Passed,2,-89,1,2,4,4,4,1,4,2,2,4
09534J,09534J,Complete,Passed,2,-73,1,1,3,2,3,3,3,4,4,4
09537D,09537D,Complete,Passed,2,-82,1,1,3,1,4,3,4,4,4,4
09538B,09538B,Complete,Passed,2,-81,1,1,4,2,4,4,4,4,4,4
09543I,09543I,Complete,Passed,2,-102,1,1,3,4,4,2,3,3,3,4
09544G,09544G,Complete,Passed,2,-72,1,1,3,4,1,1,3,3,3,3
09549T,09549T,Complete,Passed,2,-93,2,2,2,2,3,3,2,3,3,4
09550L,09550L,Complete,Passed,2,-71,3,3,1,4,1,1,1,1,2,4
09552H,09552H,Complete,Passed,2,-79,1,1,3,3,3,3,3,3,3,4
09554D,09554D,Complete,Passed,2,-97,1,1,3,2,3,3,4,3,4,3
09555B,09555B,Complete,Passed,2,-85,1,1,2,3,3,2,2,3,3,4
09557U,09557U,Complete,Passed,2,-110,1,1,4,1,3,4,4,4,4,4
09559Q,09559Q,Complete,Passed,2,-82,1,1,2,2,3,3,2,4,3,4
09560I,09560I,Complete,Passed,2,-76,1,1,3,2,3,3,3,4,4,4
09561G,09561G,Complete,Passed,2,-85,1,1,2,3,3,3,3,3,3,4
09562E,09562E,Complete,Passed,2,-83,1,1,3,2,3,3,4,4,4,4
09565V,09565V,Complete,Passed,2,-83,1,1,3,3,4,4,4,3,4,4
09566T,09566T,Complete,Passed,2,-77,1,1,3,2,3,3,4,4,4,4
09567R,09567R,Complete,Passed,2,-87,1,1,4,4,2,2,2,2,3,4
09573W,09573W,Complete,Passed,2,-86,1,1,3,3,3,3,4,3,3,4
09574U,09574U,Complete,Passed,2,-119,1,1,4,2,4,3,3,3,3,4
09577O,09577O,Complete,Passed,2,-99,1,2,3,1,4,3,2,4,3,4
09579K,09579K,Complete,Passed,2,-89,1,1,3,2,3,3,3,3,3,4
09581A,09581A,Complete,Passed,2,-104,1,1,2,3,2,3,3,3,3,4
09582V,09582V,Complete,Passed,2,-103,2,1,4,1,4,4,4,4,4,4
09583T,09583T,Complete,Passed,2,-83,1,1,4,1,4,4,4,4,4,4
09584R,09584R,Complete,Passed,2,-77,1,1,3,3,4,4,4,3,4,4
09586N,09586N,Complete,Passed,2,-116,1,1,3,2,4,4,4,4,4,4
09590W,09590W,Complete,Passed,2,-80,1,1,4,1,4,3,4,4,4,4
09591U,09591U,Complete,Passed,2,-81,2,2,3,2,3,3,3,3,3,4
09592S,09592S,Complete,Passed,2,-92,1,1,2,2,3,3,3,3,4,4
09596K,09596K,Complete,Passed,2,-76,1,1,3,2,4,2,3,3,3,4
09598G,09598G,Complete,Passed,2,-97,1,1,2,3,2,2,3,3,3,4
09599E,09599E,Complete,Passed,2,-92,1,1,3,2,3,4,4,4,4,4
09600W,09600W,Complete,Passed,2,-78,1,1,4,1,4,4,4,4,4,4
09601U,09601U,Complete,Passed,2,-90,1,2,3,2,4,4,4,3,3,4
09603Q,09603Q,Complete,Passed,2,-102,1,1,4,1,4,4,4,4,4,4
09604O,09604O,Complete,Passed,2,-79,1,1,3,3,2,3,3,3,3,4
09605M,09605M,Complete,Passed,2,-82,1,1,4,1,4,4,4,4,4,4
09607I,09607I,Complete,Passed,2,-86,1,1,4,1,4,4,4,4,4,4
09610T,09610T,Complete,Passed,2,-89,2,2,3,3,2,3,3,4,4,4
09611R,09611R,Complete,Passed,2,-78,1,1,3,2,3,2,4,3,3,4
09616H,09616H,Complete,Passed,2,-72,1,1,2,4,2,2,3,3,3,4
09617F,09617F,Complete,Passed,2,-72,1,1,3,2,3,4,4,4,4,4
09618D,09618D,Complete,Passed,2,-105,1,1,2,3,2,2,4,3,4,4
09619B,09619B,Complete,Passed,2,-72,2,1,3,1,3,4,3,4,3,4
09620Q,09620Q,Complete,Passed,2,-76,1,1,2,2,2,3,4,3,4,4
09621O,09621O,Complete,Passed,2,-117,1,1,2,2,3,4,4,4,4,4
09623K,09623K,Complete,Passed,2,-76,1,1,2,2,2,1,2,2,1,4
09624I,09624I,Complete,Passed,2,-91,1,1,4,1,4,4,4,4,4,4
09628A,09628A,Complete,Passed,2,-100,1,1,2,2,3,3,3,4,4,4
09630N,09630N,Complete,Passed,2,-99,1,1,3,2,3,3,4,3,3,4
09632J,09632J,Complete,Passed,2,-84,1,1,2,1,2,3,3,3,3,4
09635D,09635D,Complete,Passed,2,-95,2,1,2,1,4,3,4,4,4,4
09636B,09636B,Complete,Passed,2,-98,1,1,3,1,3,4,4,4,3,4
09638U,09638U,Complete,Passed,2,-113,1,1,3,2,4,4,4,4,4,4
09639S,09639S,Complete,Passed,2,-82,1,1,3,4,1,4,4,3,3,4
09640K,09640K,Complete,Passed,2,-102,2,2,2,2,2,2,1,2,2,3
09641I,09641I,Complete,Passed,2,-82,1,1,4,3,3,3,3,3,4,4
09642G,09642G,Complete,Passed,2,-86,1,1,4,3,4,4,4,4,4,4
09643E,09643E,Complete,Passed,2,-77,1,1,4,1,4,4,4,4,4,4
09644C,09644C,Complete,Passed,2,-79,2,2,3,4,1,3,3,3,4,4
09645A,09645A,Complete,Passed,2,-111,1,1,3,3,2,2,2,2,3,4
09646V,09646V,Complete,Passed,2,-79,1,1,2,3,2,2,3,3,3,4
09648R,09648R,Complete,Passed,2,-86,1,1,4,2,4,4,4,4,4,4
09649P,09649P,Complete,Passed,2,-73,1,1,2,3,2,3,2,4,4,4
09651F,09651F,Complete,Passed,2,-71,1,1,3,1,4,4,2,4,4,4
09652D,09652D,Complete,Passed,2,-90,1,1,3,2,3,3,4,4,4,4
09653B,09653B,Complete,Passed,2,-72,1,1,2,3,3,2,3,3,3,4
09654W,09654W,Complete,Passed,2,-71,1,1,4,3,3,3,4,4,4,4
09656S,09656S,Complete,Passed,2,-89,1,1,2,2,3,3,2,3,3,4
09659M,09659M,Complete,Passed,2,-88,1,1,4,2,4,4,4,4,4,4
09660E,09660E,Complete,Passed,2,-100,2,2,3,2,2,3,4,3,3,4
09661C,09661C,Complete,Passed,2,-102,1,1,4,1,4,4,4,4,4,4
09664T,09664T,Complete,Passed,2,-79,1,1,4,1,4,4,4,4,4,4
09665R,09665R,Complete,Passed,2,-82,1,1,2,2,3,2,2,3,3,4
09669J,09669J,Complete,Passed,2,-75,1,1,4,3,4,3,4,4,4,4
09671W,09671W,Complete,Passed,2,-91,1,1,3,2,4,4,4,4,3,4
09672U,09672U,Complete,Passed,2,-103,1,1,2,3,3,2,2,2,2,4
09673S,09673S,Complete,Passed,2,-105,1,1,2,3,3,3,4,3,3,4
09674Q,09674Q,Complete,Passed,2,-93,1,1,4,1,4,4,4,4,4,4
09675O,09675O,Complete,Passed,2,-93,1,1,2,3,4,3,2,4,4,4
09676M,09676M,Complete,Passed,2,-79,1,1,2,3,2,2,3,3,4,4
09678I,09678I,Complete,Passed,2,-86,1,1,4,1,4,3,4,3,3,4
09680V,09680V,Complete,Passed,2,-72,1,1,4,1,4,4,4,4,4,4
09681T,09681T,Complete,Passed,2,-90,1,1,4,1,4,4,4,4,4,4
09682R,09682R,Complete,Passed,2,-83,1,1,4,2,3,4,4,4,4,4
09683P,09683P,Complete,Passed,2,-86,1,1,4,2,4,4,4,4,4,4
09684N,09684N,Complete,Passed,2,-75,1,2,3,2,4,2,4,4,4,4
09685L,09685L,Complete,Passed,2,-96,1,1,4,3,4,2,4,3,4,4
09692O,09692O,Complete,Passed,2,-87,1,1,2,2,3,3,3,4,3,4
09696G,09696G,Complete,Passed,2,-93,2,2,2,3,2,3,4,4,4,4
09698C,09698C,Complete,Passed,2,-77,1,1,3,1,3,4,4,3,3,4
09699A,09699A,Complete,Passed,2,-81,1,1,3,3,2,3,4,4,3,4
09701Q,09701Q,Complete,Passed,2,-87,1,1,3,2,4,4,4,3,3,4
09702O,09702O,Complete,Passed,2,-78,1,1,2,3,2,2,2,3,3,4
09703M,09703M,Complete,Passed,2,-92,1,1,3,3,2,3,4,3,3,4
09706G,09706G,Complete,Passed,2,-77,1,1,2,3,3,4,4,4,3,4
09707E,09707E,Complete,Passed,2,-82,1,1,3,3,3,3,3,3,3,4
09713J,09713J,Complete,Passed,2,-88,2,2,2,3,2,2,1,2,2,4
09715F,09715F,Complete,Passed,2,-78,2,2,3,3,3,3,4,3,3,4
09722I,09722I,Complete,Passed,2,-91,1,1,3,2,4,4,4,4,4,4
09725C,09725C,Complete,Passed,2,-77,1,1,4,1,4,3,4,3,4,4
09726A,09726A,Complete,Passed,2,-109,1,1,3,2,3,1,3,4,3,4
09729R,09729R,Complete,Passed,2,-126,1,1,3,1,4,3,4,4,4,4
09733D,09733D,Complete,Passed,2,-79,1,1,3,1,4,4,4,4,4,4
09735W,09735W,Complete,Passed,2,-79,1,1,4,3,3,3,4,3,3,4
09736U,09736U,Complete,Passed,2,-80,1,1,2,3,2,3,4,3,3,4
09737S,09737S,Complete,Passed,2,-84,1,1,2,2,3,3,3,3,4,4
09738Q,09738Q,Complete,Passed,2,-95,1,1,3,2,4,2,3,4,3,4
09739O,09739O,Complete,Passed,2,-87,1,1,3,4,1,2,4,3,4,4
09745T,09745T,Complete,Passed,2,-82,1,1,2,2,3,3,4,4,4,4
09747P,09747P,Complete,Passed,2,-62,1,1,4,2,4,4,2,3,3,4
09748N,09748N,Complete,Passed,2,-91,1,1,3,2,4,2,4,4,4,4
09751B,09751B,Complete,Passed,2,-83,1,1,4,1,4,3,2,3,3,4
09754S,09754S,Complete,Passed,2,-88,1,1,4,3,4,4,4,4,4,4
09760A,09760A,Complete,Passed,2,-59,1,1,3,3,2,1,3,3,3,4
09761V,09761V,Complete,Passed,2,-97,1,1,4,1,4,3,4,4,4,4
09763R,09763R,Complete,Passed,2,-76,1,1,2,3,2,3,3,2,3,4
09764P,09764P,Complete,Passed,2,-80,1,1,4,3,4,4,1,4,4,4
09766L,09766L,Complete,Passed,2,-80,1,1,3,3,2,2,3,2,3,4
09767J,09767J,Complete,Passed,2,-80,1,1,3,1,4,4,4,3,3,4
09768H,09768H,Complete,Passed,2,-83,1,1,4,1,4,4,4,4,4,4
09769F,09769F,Complete,Passed,2,-84,1,1,2,3,2,2,3,3,3,4
09770U,09770U,Complete,Passed,2,-82,1,1,4,1,4,4,4,4,4,4
09771S,09771S,Complete,Passed,2,-84,1,1,2,3,4,2,2,2,2,4
09774M,09774M,Complete,Passed,2,-91,1,1,3,2,3,3,4,3,4,4
09775K,09775K,Complete,Passed,2,-99,1,1,4,1,4,4,4,4,4,4
09776I,09776I,Complete,Passed,2,-69,1,1,4,1,4,4,4,4,4,4
09779C,09779C,Complete,Passed,2,-89,1,1,4,1,4,4,4,4,4,4
09780R,09780R,Complete,Passed,2,-114,1,1,3,1,4,3,4,4,4,4
09782N,09782N,Complete,Passed,2,-88,1,1,4,3,2,3,4,4,4,4
09784J,09784J,Complete,Passed,2,-83,1,1,3,1,3,3,3,4,4,4
09785H,09785H,Complete,Passed,2,-86,1,1,3,3,3,3,4,3,3,4
09786F,09786F,Complete,Passed,2,-75,1,2,3,2,3,3,3,4,4,4
09787D,09787D,Complete,Passed,2,-67,1,1,2,3,3,3,3,3,3,4
09790O,09790O,Complete,Passed,2,-82,1,1,3,1,4,4,4,4,4,4
09791M,09791M,Complete,Passed,2,-75,1,1,3,1,4,4,4,4,4,4
09792K,09792K,Complete,Passed,2,-84,1,1,3,1,4,4,4,3,3,4
09794G,09794G,Complete,Passed,2,-98,1,1,3,3,4,3,3,3,3,3
09798V,09798V,Complete,Passed,2,-101,1,1,3,3,3,3,3,3,4,4
09799T,09799T,Complete,Passed,2,-86,1,1,4,1,4,4,4,4,4,4
09800O,09800O,Complete,Passed,2,-77,1,1,3,2,3,3,4,4,4,4
09802K,09802K,Complete,Passed,2,-121,1,1,3,2,4,3,3,4,4,4
09803I,09803I,Complete,Passed,2,-89,1,1,4,1,4,4,4,4,4,4
09804G,09804G,Complete,Passed,2,-79,1,1,2,3,3,4,3,3,4,4
09806C,09806C,Complete,Passed,2,-87,1,1,3,1,4,4,4,4,3,4
09807A,09807A,Complete,Passed,2,-85,1,1,4,3,4,3,4,4,4,4
09811J,09811J,Complete,Passed,2,-90,1,1,4,1,4,4,4,4,4,4
09812H,09812H,Complete,Passed,2,-82,1,1,4,1,4,3,4,4,4,4
09813F,09813F,Complete,Passed,2,-74,2,1,2,3,2,2,2,2,2,4
09814D,09814D,Complete,Passed,2,-98,1,1,3,2,3,3,4,3,3,3
09815B,09815B,Complete,Passed,2,-102,2,1,2,2,3,2,4,4,3,4
09816W,09816W,Complete,Passed,2,-67,2,1,3,1,4,2,4,3,4,4
09817U,09817U,Complete,Passed,2,-105,1,1,2,2,3,3,3,3,3,4
09819Q,09819Q,Complete,Passed,2,-90,1,1,3,3,3,3,4,3,4,3
09821G,09821G,Complete,Passed,2,-115,1,1,4,2,4,3,4,3,4,4
09827R,09827R,Complete,Passed,2,-84,1,1,3,1,4,4,4,4,4,4
09829N,09829N,Complete,Passed,2,-93,1,1,3,1,4,4,4,4,4,4
09831D,09831D,Complete,Passed,2,-126,1,1,3,3,4,4,3,3,4,4
09835S,09835S,Complete,Passed,2,-82,1,1,3,2,3,4,4,4,4,4
09836Q,09836Q,Complete,Passed,2,-72,1,1,4,2,4,4,4,4,4,4
09838M,09838M,Complete,Passed,2,-79,1,1,3,2,3,4,4,3,4,4
09840C,09840C,Complete,Passed,2,-94,1,1,1,1,1,4,3,4,4,4
09842V,09842V,Complete,Passed,2,-110,1,1,2,2,3,2,3,3,4,4
09843T,09843T,Complete,Passed,2,-85,1,1,3,1,4,3,3,4,3,4
09845P,09845P,Complete,Passed,2,-106,1,1,3,2,4,2,3,4,4,4
09846N,09846N,Complete,Passed,2,-110,1,1,3,3,4,2,3,3,3,4
09847L,09847L,Complete,Passed,2,-91,4,4,4,4,4,1,1,2,2,4
09848J,09848J,Complete,Passed,2,-82,1,1,3,2,4,4,3,4,4,4
09850W,09850W,Complete,Passed,2,-92,1,1,2,4,1,2,2,3,3,4
09851U,09851U,Complete,Passed,2,-82,1,1,3,3,3,3,3,4,4,4
09853Q,09853Q,Complete,Passed,2,-89,1,1,4,2,4,4,4,4,4,4
09857I,09857I,Complete,Passed,2,-76,1,1,3,3,2,3,4,4,4,4
09858G,09858G,Complete,Passed,2,-75,1,1,2,3,2,2,2,2,3,4
09859E,09859E,Complete,Passed,2,-77,1,1,3,3,2,2,3,2,3,4
09863N,09863N,Complete,Passed,2,-97,1,1,3,2,4,4,4,3,3,4
09867F,09867F,Complete,Passed,2,-73,1,1,3,2,3,3,4,4,4,4
09868D,09868D,Complete,Passed,2,-87,1,1,4,2,3,4,4,4,4,4
09869B,09869B,Complete,Passed,2,-104,2,2,4,3,2,3,3,3,4,4
09870Q,09870Q,Complete,Passed,2,-73,1,1,1,2,4,4,3,4,3,4
09873K,09873K,Complete,Passed,2,-78,1,1,4,3,2,4,4,3,3,4
09878A,09878A,Complete,Passed,2,-81,1,1,3,3,2,3,3,3,4,4
09880N,09880N,Complete,Passed,2,-75,1,1,3,1,4,3,4,4,4,4
09881L,09881L,Complete,Passed,2,-95,1,1,3,2,3,3,3,3,3,4
09889S,09889S,Complete,Passed,2,-109,1,1,3,2,3,3,4,4,4,4
09891I,09891I,Complete,Passed,2,-90,1,1,3,2,4,4,4,4,4,4
09892G,09892G,Complete,Passed,2,-90,1,1,3,3,3,3,4,4,4,4
09894C,09894C,Complete,Passed,2,-75,2,2,3,4,2,2,2,2,2,4
09896V,09896V,Complete,Passed,2,-79,1,1,2,2,4,3,4,4,4,4
09897T,09897T,Complete,Passed,2,-76,1,1,3,2,3,4,4,4,4,4
09898R,09898R,Complete,Passed,2,-74,1,1,2,3,2,2,2,3,4,4
09900K,09900K,Complete,Passed,2,-74,1,1,3,3,3,3,3,4,4,4
09901I,09901I,Complete,Passed,2,-89,1,1,3,1,1,3,4,4,3,4
09903E,09903E,Complete,Passed,2,-86,1,1,4,1,4,4,4,4,4,4
09905A,09905A,Complete,Passed,2,-100,1,1,2,3,3,2,4,3,3,4
09908R,09908R,Complete,Passed,2,-101,1,1,3,3,4,4,4,4,3,4
09909P,09909P,Complete,Passed,2,-72,1,1,2,3,2,4,4,3,4,4
09912D,09912D,Complete,Passed,2,-71,1,1,3,3,3,3,4,4,4,4
09913B,09913B,Complete,Passed,2,-104,1,2,4,3,4,2,4,3,3,4
09914W,09914W,Complete,Passed,2,-73,1,1,4,2,4,3,4,4,4,4
09916S,09916S,Complete,Passed,2,-92,1,1,3,2,3,4,4,4,4,4
09917Q,09917Q,Complete,Passed,2,-80,1,1,3,2,3,3,4,4,3,4
09918O,09918O,Complete,Passed,2,-82,1,1,3,2,4,4,4,4,3,4
09919M,09919M,Complete,Passed,2,-109,1,1,4,2,4,4,4,4,3,4
09922A,09922A,Complete,Passed,2,-89,1,2,2,2,3,3,4,3,2,3
09923V,09923V,Complete,Passed,2,-73,1,1,3,1,3,3,4,3,4,4
09925R,09925R,Complete,Passed,2,-74,1,1,4,2,3,3,4,3,3,4
09928L,09928L,Complete,Passed,2,-80,1,1,3,2,3,3,3,3,4,4
09929J,09929J,Complete,Passed,2,-73,1,1,4,3,2,3,3,4,4,4
09930B,09930B,Complete,Passed,2,-94,1,2,3,2,3,2,3,3,3,4
09931W,09931W,Complete,Passed,2,-88,1,1,3,2,3,3,4,4,4,4
09935O,09935O,Complete,Passed,2,-73,1,1,4,2,3,3,3,3,4,4
09936M,09936M,Complete,Passed,2,-79,1,1,3,2,3,3,4,4,4,4
09937K,09937K,Complete,Passed,2,-78,1,1,4,1,4,3,4,4,4,4
09940V,09940V,Complete,Passed,2,-78,1,1,4,1,4,4,4,4,4,4
09942R,09942R,Complete,Passed,2,-110,1,1,3,3,2,2,3,3,3,4
09946J,09946J,Complete,Passed,2,-89,1,1,4,1,4,3,4,4,4,4
09951Q,09951Q,Complete,Passed,2,-89,1,1,4,2,3,3,4,3,4,4
09953M,09953M,Complete,Passed,2,-83,1,1,3,2,3,4,4,3,4,4
09954K,09954K,Complete,Passed,2,-77,1,1,3,4,3,2,4,3,3,4
09956G,09956G,Complete,Passed,2,-78,1,1,4,1,4,3,3,4,4,4
09957E,09957E,Complete,Passed,2,-72,1,1,3,2,4,3,4,4,4,4
09958C,09958C,Complete,Passed,2,-97,1,1,4,2,3,4,4,4,4,4
09961N,09961N,Complete,Passed,2,-80,1,1,3,1,4,3,4,3,4,4
09963J,09963J,Complete,Passed,2,-72,1,1,4,2,4,4,4,4,4,4
09964H,09964H,Complete,Passed,2,-80,1,1,2,3,2,3,4,4,4,4
09965F,09965F,Complete,Passed,2,-81,2,2,3,4,1,4,3,3,1,4
09967B,09967B,Complete,Passed,2,-76,1,1,4,1,4,4,4,4,4,4
09971K,09971K,Complete,Reviewed,2,-91,1,1,2,3,4,,,,,
09972I,09972I,Complete,Passed,2,-75,2,2,3,3,2,3,3,3,3,4
09973G,09973G,Complete,Passed,2,-102,1,1,4,1,4,4,4,4,4,4
09974E,09974E,Complete,Passed,2,-107,1,1,3,1,4,4,4,4,4,4
09975C,09975C,Complete,Passed,2,-103,2,2,4,3,3,3,4,4,4,4
09976A,09976A,Complete,Passed,2,-81,1,1,3,2,3,2,4,3,4,4
09977V,09977V,Complete,Passed,2,-72,1,1,3,4,3,3,4,4,4,4
09979R,09979R,Complete,Passed,2,-84,1,1,4,1,4,4,4,4,4,4
09982F,09982F,Complete,Passed,2,-87,1,1,4,2,3,4,4,3,4,4
09984B,09984B,Complete,Passed,2,-84,1,1,3,2,4,4,4,4,4,4
09987S,09987S,Complete,Passed,2,-94,1,1,3,4,1,2,2,2,3,4
09988Q,09988Q,Complete,Passed,2,-85,2,2,3,3,2,3,2,2,3,4
09989O,09989O,Complete,Passed,2,-81,1,1,3,2,3,3,3,3,3,4
09990G,09990G,Complete,Passed,2,-91,1,1,3,2,3,3,3,3,4,4
09992C,09992C,Complete,Passed,2,-83,1,1,3,3,3,3,4,4,3,4
09994V,09994V,Complete,Passed,2,-86,1,1,3,2,4,4,4,4,4,4
09997P,09997P,Complete,Passed,2,-94,2,2,2,3,2,2,3,2,3,4
09999L,09999L,Complete,Passed,2,-78,1,1,3,3,3,3,4,4,4,4
10000Q,10000Q,Complete,Passed,2,-97,1,1,2,3,4,2,4,4,4,4
10001O,10001O,Complete,Passed,2,-85,1,1,3,1,4,4,4,4,4,4
10004I,10004I,Complete,Passed,2,-90,1,1,3,3,3,3,3,3,3,4
10005G,10005G,Complete,Passed,2,-84,2,1,3,4,2,2,3,3,3,3
10009V,10009V,Complete,Passed,2,-97,1,1,3,1,4,4,4,4,4,4
10011L,10011L,Complete,Passed,2,-87,1,1,2,3,3,2,4,3,3,4
10013H,10013H,Complete,Passed,2,-81,1,1,3,1,4,3,4,4,4,4
10014F,10014F,Complete,Passed,2,-98,1,1,3,3,3,3,4,3,4,4
10016B,10016B,Complete,Passed,2,-80,1,1,3,3,3,4,4,4,4,4
10019S,10019S,Complete,Passed,2,-85,1,1,3,2,4,3,3,4,4,4
10024C,10024C,Complete,Passed,2,-79,1,1,4,1,4,4,4,4,4,4
10025A,10025A,Complete,Passed,2,-93,1,1,2,3,4,4,4,4,4,4
10027T,10027T,Complete,Passed,2,-82,1,1,3,2,3,3,3,4,4,4
10028R,10028R,Complete,Passed,2,-90,1,1,2,2,3,2,4,3,4,4
10031F,10031F,Complete,Passed,2,-104,1,1,4,4,4,4,4,3,4,4
10035U,10035U,Complete,Passed,2,-104,1,1,4,1,4,4,3,3,3,4
10037Q,10037Q,Complete,Passed,2,-107,1,1,2,2,2,2,3,3,3,3
10039M,10039M,Complete,Passed,2,-82,1,1,3,2,4,3,4,3,4,4
10040E,10040E,Complete,Passed,2,-99,1,1,2,2,3,3,4,3,3,4
10044T,10044T,Complete,Passed,2,-89,1,1,4,1,4,4,2,4,4,4
10046P,10046P,Complete,Passed,2,-73,1,1,2,3,2,1,3,2,2,4
10049J,10049J,Complete,Reviewed,2,-125,1,1,3,2,,2,4,4,4,4
10053S,10053S,Complete,Passed,2,-71,1,1,3,2,3,4,4,3,4,4
10054Q,10054Q,Complete,Passed,2,-77,1,1,3,3,2,4,4,3,3,4
10056M,10056M,Complete,Passed,2,-89,2,2,3,1,3,2,3,3,4,4
10060V,10060V,Complete,Passed,2,-86,1,1,4,1,3,3,4,4,4,4
10063P,10063P,Complete,Passed,2,-92,1,1,2,3,2,3,4,4,3,4
10065L,10065L,Complete,Passed,2,-104,1,1,3,2,2,4,4,3,4,4
10066J,10066J,Complete,Passed,2,-77,1,1,3,2,3,3,4,4,4,4
10073M,10073M,Complete,Passed,2,-81,1,1,3,2,4,3,4,4,4,4
10074K,10074K,Complete,Passed,2,-88,1,1,4,1,4,4,4,4,4,4
10075I,10075I,Complete,Passed,2,-73,1,1,2,3,3,2,2,3,3,4
10077E,10077E,Complete,Passed,2,-85,2,1,2,3,2,3,3,3,3,4
10078C,10078C,Complete,Passed,2,-83,2,1,2,3,4,3,4,3,3,4
10083J,10083J,Complete,Passed,2,-93,1,1,3,1,4,3,4,4,4,4
10086D,10086D,Complete,Passed,2,-76,1,1,2,1,4,3,4,3,3,4
10087B,10087B,Complete,Passed,2,-85,1,1,3,4,4,3,4,4,4,4
10090M,10090M,Complete,Passed,2,-81,1,1,2,3,3,2,3,3,3,4
10091K,10091K,Complete,Passed,2,-83,1,2,4,3,3,2,4,4,4,4
10092I,10092I,Complete,Passed,2,-71,1,2,3,3,2,3,3,3,3,4
10094E,10094E,Complete,Passed,2,-77,1,1,2,3,2,3,4,3,3,4
10098T,10098T,Complete,Passed,2,-79,1,1,3,3,3,3,4,3,3,4
10101K,10101K,Complete,Passed,2,-77,1,1,3,2,4,3,4,4,4,4
10102I,10102I,Complete,Passed,2,-80,1,1,4,1,2,1,4,4,4,4
10103G,10103G,Complete,Passed,2,-76,1,1,1,2,4,4,2,4,4,4
10104E,10104E,Complete,Passed,2,-78,1,1,3,3,3,3,4,3,3,4
10105C,10105C,Complete,Passed,2,-107,1,1,3,2,3,3,3,4,4,4
10108T,10108T,Complete,Passed,2,-72,1,1,3,2,3,4,4,4,4,4
10111H,10111H,Complete,Passed,2,-81,1,1,4,3,4,3,4,4,4,4
10115W,10115W,Complete,Passed,2,-107,1,1,2,3,2,3,4,3,4,4
10116U,10116U,Complete,Passed,2,-80,3,2,2,3,2,2,2,2,2,4
10118Q,10118Q,Complete,Passed,2,-82,1,1,4,3,3,4,4,4,4,4
10119O,10119O,Complete,Passed,2,-65,1,1,4,2,3,4,4,4,4,4
10120G,10120G,Complete,Passed,2,-74,1,1,3,2,3,4,4,4,4,4
10123A,10123A,Complete,Passed,2,-86,1,1,4,1,4,3,4,3,4,4
10124V,10124V,Complete,Passed,2,-74,1,1,4,1,4,4,4,4,4,4
